Area Abbrv,Division,Department Name,Fund,Department,Acct Type,Account Name,CurrYrOrigSep,CurrYrOrigOct,CurrYrOrigNov,CurrYrOrigDec,CurrYrOrigJan,CurrYrOrigFeb,CurrYrOrigMar,CurrYrOrigApr,CurrYrOrigMay,CurrYrOrigJun,CurrYrOrigJul,CurrYrOrigAug,CurrYrOrigYrTotal,CurrYrAdjSep,CurrYrAdjOct,CurrYrAdjNov,CurrYrAdjDec,CurrYrAdjJan,CurrYrAdjFeb,CurrYrAdjMar,CurrYrAdjApr,CurrYrAdjMay,CurrYrAdjJun,CurrYrAdjJul,CurrYrAdjAug,CurrYrAdjYrTotal,CurrYrActualsSep,CurrYrActualsOct,CurrYrActualsNov,CurrYrActualsDec,CurrYrActualsJan,CurrYrActualsFeb,CurrYrActualsMar,CurrYrActualsApr,CurrYrActualsMay,CurrYrActualsJun,CurrYrActualsJul,CurrYrActualsAug,CurrYrActualsYrTotal,PrevYrActualsSep,PrevYrActualsOct,PrevYrActualsNov,PrevYrActualsDec,PrevYrActualsJan,PrevYrActualsFeb,PrevYrActualsMar,PrevYrActualsApr,PrevYrActualsMay,PrevYrActualsJun,PrevYrActualsJul,PrevYrActualsAug,PrevYrActualsYrTotal
VPSS,Dean Student Services,Advising,F10 - Operating,0500000029 - Advising,7,72 - Pool-Travel,0,0,0,0,0,0,26,0,346,0,311,92,775,0,0,0,0,0,0,118,311,475,0,0,0,904,0,0,0,0,0,0,0,904,0,326.4444444444445,371.6444444444445,416.84444444444455,904,0,0,0,0,0,0,0,0,0,0,0,0,0
VPSS,Dean Student Services,Advising,F10 - Operating,0500000029 - Advising,7,73 - Pool-Other Oper,0,0,0,0,0,0,0,915,0,0,0,0,915,0,0,0,0,0,0,0,915,5909,0,0,12146,18970,106,402,980,0,0,311,857,1632,2536,1881.1388888888891,2105.722222222222,2330.3055555555557,6824,0,0,0,0,0,0,0,0,0,0,0,1615,1615
VPSS,Dean Student Services,Advising,F10 - Operating,0500000029 - Advising,7,74 - Pool-Monthly Chgs,0,0,0,0,0,0,117,0,0,0,0,0,117,0,0,0,0,0,0,117,0,1014,0,0,0,1131,195,7,123,0,22,337,1,436,9,178.5555555555556,189.15555555555562,199.75555555555562,1131,0,0,0,0,0,0,0,0,0,0,635,0,635
VPSS,Dean Student Services,Assessment Center,F10 - Operating,0500000026 - Assessment Center,6,63 - Pool-FT Admin/Supp,17864,17864,17864,17864,17864,17864,17864,17864,17864,17864,17864,17870,214374,18244,18244,18244,18244,18244,18244,18244,15115,15115,18244,18244,18221,212647,18242,18242,18242,18242,18242,18242,18242,15113,15113,15721.416666666668,15356.366666666667,14991.316666666668,157921,17266,17865,17865,17865,17865,17865,17865,17865,17865,17865,17865,17865,213775
VPSS,Dean Student Services,Assessment Center,F10 - Operating,0500000026 - Assessment Center,6,64 - Pool-PT Admin/Supp,10704,10704,10704,10704,0,10704,22488,10704,10704,0,10704,22488,130608,10823,10943,10919,10902,107,10937,22814,13626,-38550,155,8073,22674,83423,3121,6040,4457,3998,4433,6774,9102,6708,7889,8597.611111111111,9149.977777777778,9702.344444444445,52521,3271,5367,5354,4851,2801,4573,6081,4894,5848,4580,4713,12452,64786
VPSS,Dean Student Services,Assessment Center,F10 - Operating,0500000026 - Assessment Center,6,65 - Staff Benefits,3090,3090,3090,3090,2769,3090,3444,3090,3090,2769,3090,3444,37146,3155,3158,3157,3157,2833,3158,3515,3159,3158,2835,3152,3527,37964,2865,3699,3220,3293,3352,3465,3529,3014,2976,3199.6944444444443,3186.011111111111,3172.3277777777776,29412,3354,3427,3433,3472,3454,3488,3636,3545,3582,3505,3539,3745,42181
VPSS,Dean Student Services,Assessment Center,F10 - Operating,0500000026 - Assessment Center,6,66 - Pool-Other Employee Benefits,179,179,179,179,179,179,179,179,179,179,179,179,2148,179,179,179,179,179,179,179,179,179,179,179,179,2148,189,181,178,176,226,225,223,167,167,193.19444444444446,193.34444444444446,193.49444444444447,1733,174,177,177,179,218,216,213,192,190,188,188,204,2317
VPSS,Dean Student Services,Assessment Center,F10 - Operating,0500000026 - Assessment Center,7,71 - Pool-Services,0,6400,0,0,0,0,0,0,0,0,0,0,6400,0,6400,0,0,0,0,0,0,0,0,0,0,6400,0,2850,0,0,0,0,0,0,0,-395.8333333333335,-538.3333333333335,-680.8333333333337,2850,0,2980,0,0,0,0,0,0,0,0,0,0,2980
VPSS,Dean Student Services,Assessment Center,F10 - Operating,0500000026 - Assessment Center,7,72 - Pool-Travel,0,0,0,475,0,0,0,0,475,0,0,0,950,0,0,0,475,0,0,0,0,475,0,0,0,950,0,0,38,38,0,0,0,123,0,43.361111111111114,47.611111111111114,51.86111111111112,199,0,0,0,0,0,0,0,0,0,0,0,0,0
VPSS,Dean Student Services,Assessment Center,F10 - Operating,0500000026 - Assessment Center,7,73 - Pool-Other Oper,0,30500,0,5000,0,0,0,395,35500,0,416,0,71811,0,30500,0,5000,-35500,0,0,395,35500,0,416,35500,71811,0,0,0,0,0,0,2912,0,0,808.8888888888889,905.9555555555555,1003.0222222222221,2912,0,37980,0,0,150,0,0,0,2980,29230,418,0,70758
VPSS,Dean Student Services,Assessment Center,F10 - Operating,0500000026 - Assessment Center,7,74 - Pool-Monthly Chgs,0,0,0,8,0,0,0,0,0,0,0,23,31,0,0,0,8,0,0,0,0,0,0,0,23,31,40,0,0,0,0,0,0,9,4,-3.861111111111109,-5.811111111111108,-7.761111111111111,53,0,0,0,8,0,0,0,0,0,0,8,8,24
VPSS,Dean Student Services,Assessment Center,F10 - Operating,0500000026 - Assessment Center,7,76 - Pool-Other Exp,0,0,0,0,0,0,0,45000,0,0,0,0,45000,0,0,0,0,0,0,0,45000,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPSS,Dean Student Services,Commencement,F10 - Operating,0500000063 - Commencement,6,62 - Pool-PT Faculty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPSS,Dean Student Services,Commencement,F10 - Operating,0500000063 - Commencement,7,71 - Pool-Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,9309,0,0,9309
VPSS,Dean Student Services,Commencement,F10 - Operating,0500000063 - Commencement,7,73 - Pool-Other Oper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2055,0,0,0,2055,0,0,0,0,0,0,0,0,1874,832.8888888888889,957.8222222222223,1082.7555555555557,1874,0,0,0,0,0,0,0,1040,1509,0,0,0,2549
VPSS,Dean Student Services,Commencement,F10 - Operating,0500000063 - Commencement,7,74 - Pool-Monthly Chgs,0,0,0,0,0,0,0,0,0,47500,2500,0,50000,0,0,0,0,0,0,0,0,4020,41425,2500,0,47945,0,0,0,0,0,0,0,0,4020,1786.666666666667,2054.666666666667,2322.6666666666674,4020,0,0,0,0,0,0,0,0,0,0,0,0,0
VPSS,Dean Student Services,Counseling,F10 - Operating,0500000025 - Counseling,6,63 - Pool-FT Admin/Supp,24821,24821,24821,24821,24821,24821,24821,24821,24821,24821,24821,24816,297847,21410,21410,21410,21410,21410,21410,21410,21410,21410,26081,26081,26063,270915,21409,21409,21409,21409,21409,21409,21409,21409,20861,21165.444444444445,21128.911111111112,21092.377777777776,192129,20715,15695,15162,15162,15162,15162,15162,15162,17357,20527,20527,26942,212736
VPSS,Dean Student Services,Counseling,F10 - Operating,0500000025 - Counseling,6,64 - Pool-PT Admin/Supp,7451,7451,7451,8140,4358,7451,7451,7451,7451,7451,7451,8140,87697,7530,7602,7596,8267,4429,7559,7591,-10846,12958,7574,7573,26857,94690,4200,6395,6566,3740,3041,7602,8778,6728,5637,7106.861111111111,7357.4111111111115,7607.961111111112,52686,5316,7079,7001,7052,6266,9035,8291,8797,8108,4549,4574,12745,88814
VPSS,Dean Student Services,Counseling,F10 - Operating,0500000025 - Counseling,6,65 - Staff Benefits,4071,4071,4071,4091,3978,4071,4071,4071,4071,4071,4071,4091,48799,4127,4130,4129,4149,4034,4128,4129,4128,4129,4129,4129,4157,49498,3071,3631,3292,3277,3181,3352,3359,3289,3251,3292.2500000000005,3290.6333333333337,3289.016666666667,29702,3770,3776,2862,2859,2811,2870,2830,2830,2870,3047,3027,4543,38094
VPSS,Dean Student Services,Counseling,F10 - Operating,0500000025 - Counseling,6,66 - Pool-Other Employee Benefits,249,249,249,249,249,249,249,249,249,249,249,249,2988,249,249,249,249,249,249,249,249,249,249,249,249,2988,233,235,234,233,277,268,254,248,237,257.38888888888886,259.55555555555554,261.72222222222223,2222,237,184,171,171,205,201,190,190,184,183,182,278,2375
VPSS,Dean Student Services,Counseling,F10 - Operating,0500000025 - Counseling,7,72 - Pool-Travel,0,0,0,0,0,0,1145,0,0,0,0,0,1145,0,0,0,0,0,0,1145,-780,-124,260,260,260,1021,0,0,0,0,0,0,0,240,0,86.66666666666667,98.66666666666669,110.66666666666669,240,0,0,0,0,0,0,0,0,0,0,0,0,0
VPSS,Dean Student Services,Counseling,F10 - Operating,0500000025 - Counseling,7,74 - Pool-Monthly Chgs,0,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,0,17,0,124,0,0,0,141,46,2,1,0,0,33,0,57,0,16.444444444444446,16.644444444444446,16.84444444444445,140,0,0,0,0,0,0,0,0,0,0,13,0,13
VPSS,Dean Student Services,Counseling & Disability Sp. Sv,F10 - Operating,0502000010 - Counseling & Disability Sp. Sv,6,63 - Pool-FT Admin/Supp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPSS,Dean Student Services,Counseling & Disability Sp. Sv,F10 - Operating,0502000010 - Counseling & Disability Sp. Sv,6,64 - Pool-PT Admin/Supp,0,0,0,0,0,0,0,0,0,0,0,0,0,24,35,35,34,50,34,39,33,-300,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPSS,Dean Student Services,Counseling & Disability Sp. Sv,F10 - Operating,0502000010 - Counseling & Disability Sp. Sv,6,65 - Staff Benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPSS,Dean Student Services,Dean Student Services,F10 - Operating,0500000024 - Dean Student Services,6,63 - Pool-FT Admin/Supp,10923,10923,10923,10923,10923,10923,10923,10923,10923,10923,10923,10921,131074,11146,11146,11146,11146,11146,11146,11146,11146,11146,11146,11146,11138,133744,11145,11145,11145,11145,11145,11145,11145,11145,11145,11145.0,11145.0,11145.0,100308,10923,10923,10923,10923,10923,10923,10923,10923,10923,10923,10923,10923,131074
VPSS,Dean Student Services,Dean Student Services,F10 - Operating,0500000024 - Dean Student Services,6,65 - Staff Benefits,1693,1693,1693,1693,1693,1693,1693,1693,1693,1693,1693,1693,20316,1729,1729,1729,1729,1729,1729,1729,1729,1729,1729,1729,1738,20757,1408,1756,1585,1621,1586,1598,1587,1591,1586,1607.388888888889,1610.6888888888889,1613.9888888888888,14318,1780,1782,1782,1783,1779,1777,1793,1783,1780,1777,1775,1622,21211
VPSS,Dean Student Services,Dean Student Services,F10 - Operating,0500000024 - Dean Student Services,6,66 - Pool-Other Employee Benefits,109,109,109,109,109,109,109,109,109,109,109,109,1308,109,109,109,109,109,109,109,109,109,109,109,109,1308,111,111,111,111,134,119,117,112,111,117.13888888888889,117.52222222222223,117.90555555555557,1039,109,109,109,109,131,117,115,109,109,109,109,109,1347
VPSS,Dean Student Services,Dean Student Services,F10 - Operating,0500000024 - Dean Student Services,7,71 - Pool-Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17756,501,0,0,0,18257,0,0,0,0,0,0,0,0,18256,8113.777777777778,9330.844444444447,10547.911111111112,18256,0,0,0,231,0,176,0,0,0,0,2470,0,2877
VPSS,Dean Student Services,Dean Student Services,F10 - Operating,0500000024 - Dean Student Services,7,72 - Pool-Travel,0,0,0,0,0,0,0,0,0,0,519,5450,5969,0,0,0,0,0,0,0,0,0,0,519,5450,5969,0,0,0,0,0,450,831,925,0,652.3611111111112,733.8111111111111,815.2611111111112,2206,0,0,0,0,0,0,0,0,0,0,0,0,0
VPSS,Dean Student Services,Dean Student Services,F10 - Operating,0500000024 - Dean Student Services,7,73 - Pool-Other Oper,0,0,231,-231,3000,388,312,36,0,0,0,49,3785,0,0,231,-231,3000,440,312,9339,22563,0,0,232,35886,604,382,1177,5135,4707,4229,2960,6730,9731,8812.666666666666,9782.866666666667,10753.066666666668,35654,0,0,231,-231,3000,388,0,1895,0,918,2936,3086,12224
VPSS,Dean Student Services,Dean Student Services,F10 - Operating,0500000024 - Dean Student Services,7,74 - Pool-Monthly Chgs,0,0,0,0,0,535,0,0,0,0,0,0,535,0,0,0,0,0,535,0,0,0,0,0,0,535,242,26,29,0,6,18,1,63,21,-22.472222222222214,-35.988888888888894,-49.505555555555546,405,0,0,0,0,0,535,531,83,55,0,994,769,2965
VPSS,Dean Student Services,Dean Student Services,F10 - Operating,0500000024 - Dean Student Services,7,76 - Pool-Other Exp,0,5724,0,0,0,190,0,0,0,0,36542,67330,109786,0,5724,0,0,0,190,0,0,0,0,7720,0,13634,212,0,0,0,0,0,3950,0,0,1050.111111111111,1167.6444444444444,1285.177777777778,4162,0,5724,0,0,0,190,0,0,165,566,212,3950,10807
VPSS,Dean Student Services,Dean Student Services,F10 - Operating,0500000024 - Dean Student Services,7,78 - Pool-Cap Equip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9235,0,0,391,0,0,0,9626,0,0,0,0,0,0,0,0,9625,4277.777777777778,4919.444444444444,5561.111111111111,9625,0,0,0,0,0,0,0,0,0,0,0,0,0
VPSS,Dean Student Services,Disability Services,F10 - Operating,0500000068 - Disability Services,6,63 - Pool-FT Admin/Supp,6254,6254,6254,6254,6254,6254,6254,6254,6254,6254,6254,6246,75040,6400,6400,6400,6400,6400,6400,6400,6400,6400,6400,6400,6391,76791,6400,6400,6400,6400,6400,6400,6400,6400,6400,6400.0,6400.0,6400.0,57599,6910,4686,3148,3148,3148,3148,3148,3148,3148,3148,3148,6434,46357
VPSS,Dean Student Services,Disability Services,F10 - Operating,0500000068 - Disability Services,6,64 - Pool-PT Admin/Supp,14878,31243,14878,7439,0,14878,31243,31243,14878,14878,14878,14878,205314,15254,31761,15393,7805,41,15319,31860,50481,-65438,6143,5917,14333,128869,6241,11561,10468,8967,5187,12347,18937,15651,13119,16394.77777777778,17396.444444444445,18398.11111111111,102476,7345,12230,13908,10039,5143,11174,14342,11249,10869,4390,3339,5891,109920
VPSS,Dean Student Services,Disability Services,F10 - Operating,0500000068 - Disability Services,6,65 - Staff Benefits,1416,1907,1416,1193,969,1416,1907,1907,1416,1416,1416,1414,17793,1437,1933,1441,1214,980,1439,1936,1932,1441,1434,1427,1435,18049,484,964,1056,1017,902,1102,1274,1205,1127,1332.5555555555557,1396.1555555555556,1459.7555555555555,9130,1084,1026,609,508,289,558,666,553,561,345,284,445,6929
VPSS,Dean Student Services,Disability Services,F10 - Operating,0500000068 - Disability Services,6,66 - Pool-Other Employee Benefits,63,63,63,63,63,63,63,63,63,63,63,62,755,63,63,63,63,63,63,63,63,63,63,63,62,755,78,87,85,82,91,109,123,103,98,114.36111111111111,118.21111111111112,122.06111111111112,857,81,72,57,50,48,60,66,54,53,40,38,83,702
VPSS,Dean Student Services,Disability Services,F10 - Operating,0500000068 - Disability Services,7,72 - Pool-Travel,0,0,0,0,0,0,207,0,0,0,0,0,207,0,0,0,0,0,0,207,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,235,0,0,0,0,0,235
VPSS,Dean Student Services,Disability Services,F10 - Operating,0500000068 - Disability Services,7,73 - Pool-Other Oper,0,0,0,0,0,0,0,77,0,0,0,0,77,0,0,0,0,0,0,0,77,0,0,0,0,77,451,0,0,0,0,0,0,0,0,-100.22222222222226,-130.28888888888892,-160.35555555555558,451,0,0,0,0,0,0,0,0,0,0,0,0,0
VPSS,Dean Student Services,Disability Services,F10 - Operating,0500000068 - Disability Services,7,74 - Pool-Monthly Chgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,0,0,374,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPSS,Dean Student Services,Empowerment Center,F10 - Operating,0500000141 - Empowerment Center,7,73 - Pool-Other Oper,0,0,0,0,0,0,92,0,0,0,0,0,92,0,0,0,0,0,0,92,0,-2,0,0,0,90,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPSS,Dean Student Services,Empowerment Center,F10 - Operating,0500000141 - Empowerment Center,7,74 - Pool-Monthly Chgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0.3611111111111112,0.41111111111111115,0.4611111111111112,1,0,0,0,0,0,0,0,0,0,0,0,0,0
VPSS,Dean Student Services,New Student Orientation,F10 - Operating,0500000072 - New Student Orientation,6,63 - Pool-FT Admin/Supp,5833,5833,5833,5833,5833,5833,5833,5833,5833,5833,5833,5830,69993,2680,2680,2680,2680,2680,2680,2680,5896,5896,5896,5896,5887,48231,2555,2679,2679,2679,2679,2679,2679,4140,3572,3631.0277777777783,3771.877777777778,3912.727777777778,26341,2560,5833,5833,5833,5833,5833,5833,5833,5833,5833,5833,4349,65236
VPSS,Dean Student Services,New Student Orientation,F10 - Operating,0500000072 - New Student Orientation,6,64 - Pool-PT Admin/Supp,1441,1441,429,1441,1441,1441,429,429,1441,1441,1441,1441,14256,1458,1461,456,1461,1471,1465,456,-1998,4599,1467,1470,3965,17731,625,1258,1237,1116,889,1437,1650,1277,1341,1542.3333333333333,1610.1333333333332,1677.9333333333332,10829,776,1318,1565,1128,819,1591,1655,1320,1311,1213,966,3375,17037
VPSS,Dean Student Services,New Student Orientation,F10 - Operating,0500000072 - New Student Orientation,6,65 - Staff Benefits,947,947,917,947,947,947,917,917,947,947,947,947,11274,958,958,928,958,958,958,928,928,958,958,957,961,11408,487,626,555,567,545,567,569,639,499,571.1388888888888,573.0555555555555,574.9722222222222,5053,1148,1165,1173,1160,1148,1170,1183,1166,1164,1158,1149,928,13712
VPSS,Dean Student Services,New Student Orientation,F10 - Operating,0500000072 - New Student Orientation,6,66 - Pool-Other Employee Benefits,58,58,58,58,58,58,58,58,58,58,58,58,696,58,58,58,58,58,58,58,58,58,58,58,58,696,27,27,27,27,33,35,35,53,46,49.27777777777778,52.24444444444445,55.211111111111116,309,58,58,58,58,71,73,72,63,61,61,60,43,738
VPSS,Dean Student Services,New Student Orientation,F10 - Operating,0500000072 - New Student Orientation,7,72 - Pool-Travel,0,0,0,0,0,0,34,0,0,0,0,0,34,0,0,0,0,0,0,34,0,0,0,0,0,34,0,0,0,0,0,0,0,0,9,4.0,4.600000000000001,5.200000000000001,9,0,0,0,0,0,0,0,0,0,0,0,0,0
VPSS,Dean Student Services,New Student Orientation,F10 - Operating,0500000072 - New Student Orientation,7,73 - Pool-Other Oper,0,0,0,-7,0,0,400,0,0,1052,0,0,1445,0,0,0,-7,0,0,400,0,0,1052,0,0,1445,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,-7,0,0,0,1799,0,0,0,0,1792
VPSS,Dean Student Services,New Student Orientation,F10 - Operating,0500000072 - New Student Orientation,7,74 - Pool-Monthly Chgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0.9166666666666667,1.0333333333333334,1.1500000000000001,2,0,0,0,0,0,0,0,0,0,0,0,0,0
VPSS,Dean Student Services,Outreach & Recruitment,F10 - Operating,0500000062 - Outreach & Recruitment,6,63 - Pool-FT Admin/Supp,16012,16012,16012,16012,16012,16012,16012,16012,16012,16012,16012,16018,192150,15262,14142,11914,13905,14110,13654,12552,14624,11669,16693,16693,16698,171916,14882,14142,11914,14605,14111,13655,12553,16573,14349,14544.52777777778,14636.011111111113,14727.494444444446,126783,9059,13268,13268,13268,8579,7345,7345,7345,7345,7345,7345,7725,109237
VPSS,Dean Student Services,Outreach & Recruitment,F10 - Operating,0500000062 - Outreach & Recruitment,6,64 - Pool-PT Admin/Supp,3251,3251,3251,3251,3251,3251,3251,3251,3251,3251,3251,3251,39012,3282,3295,3299,3317,3330,3332,3377,-17335,8371,3349,3347,24152,45116,2192,2505,2050,1305,563,1142,1215,1450,1845,1053.0555555555552,946.6222222222218,840.1888888888884,14268,2133,2378,2127,1677,1312,2540,2623,2083,1799,1881,2403,6955,29910
VPSS,Dean Student Services,Outreach & Recruitment,F10 - Operating,0500000062 - Outreach & Recruitment,6,65 - Staff Benefits,2579,2579,2579,2579,2579,2579,2579,2579,2579,2579,2579,2580,30949,2604,2605,2605,2605,2606,2606,2607,2607,2607,2606,2606,2615,31279,1680,2034,1733,2486,2329,2279,2054,2797,2676,2788.7777777777783,2900.577777777778,3012.377777777778,20066,2334,2399,2298,2391,1572,1281,1348,1295,1291,1260,1303,1413,20186
VPSS,Dean Student Services,Outreach & Recruitment,F10 - Operating,0500000062 - Outreach & Recruitment,6,66 - Pool-Other Employee Benefits,160,160,160,160,160,160,160,160,160,160,160,160,1920,160,160,160,160,160,160,160,160,160,160,160,160,1920,166,161,138,144,169,165,143,177,149,157.80555555555557,157.9888888888889,158.17222222222222,1412,129,134,128,134,115,93,85,78,77,77,78,81,1209
VPSS,Dean Student Services,Outreach & Recruitment,F10 - Operating,0500000062 - Outreach & Recruitment,7,72 - Pool-Travel,0,0,0,2700,0,0,0,0,2700,0,0,0,5400,0,0,0,2700,0,0,0,0,2700,0,0,0,5400,0,202,411,641,0,49,138,229,344,250.36111111111111,255.67777777777778,260.9944444444444,2015,0,0,0,0,0,0,0,0,0,0,0,0,0
VPSS,Dean Student Services,Outreach & Recruitment,F10 - Operating,0500000062 - Outreach & Recruitment,7,73 - Pool-Other Oper,0,0,0,30000,0,0,0,0,30000,0,0,0,60000,0,0,0,30000,-29761,0,0,0,30000,0,0,29761,60000,0,0,0,0,239,0,0,234,5672,2631.9444444444453,3021.7777777777783,3411.6111111111113,6145,0,150,0,0,239,0,0,1799,0,0,0,0,2188
VPSS,Dean Student Services,Outreach & Recruitment,F10 - Operating,0500000062 - Outreach & Recruitment,7,74 - Pool-Monthly Chgs,0,0,0,3500,0,0,0,0,3500,0,0,0,7000,0,0,0,3500,0,0,0,0,3500,0,0,0,7000,2,3,-3,0,0,40,0,0,0,7.083333333333335,7.566666666666668,8.05,42,0,0,0,0,0,0,0,0,0,0,0,0,0
VPSS,Dean Student Services,Records,F10 - Operating,0500000031 - Records,6,63 - Pool-FT Admin/Supp,34687,34687,34687,34687,34687,34687,34687,34687,34687,34687,34687,34668,416225,33374,33945,32623,32734,33954,35189,35561,31528,30247,35561,35561,35506,405783,32277,34165,32620,31573,35498,35265,35573,31526,30315,32687.416666666668,32584.63333333333,32481.85,298811,27434,31410,31410,31410,31934,32040,32040,32040,32040,32040,29236,30667,373700
VPSS,Dean Student Services,Records,F10 - Operating,0500000031 - Records,6,64 - Pool-PT Admin/Supp,6717,6717,6717,6717,6717,6717,6717,6717,6717,6717,6717,6717,80604,6812,6824,6822,6819,6797,6806,6837,2877,-22278,6828,6826,10895,52865,2424,2971,2216,2279,2710,3375,3568,4270,4504,4481.083333333334,4748.033333333334,5014.983333333334,28316,4201,5329,6341,5909,5301,6412,7914,4302,4452,3863,3050,8056,65129
VPSS,Dean Student Services,Records,F10 - Operating,0500000031 - Records,6,65 - Staff Benefits,5578,5578,5578,5578,5578,5578,5578,5578,5578,5578,5578,5575,66933,5685,5685,5685,5685,5684,5685,5686,5685,5685,5685,5685,5708,68243,4789,6235,5105,5548,5912,6029,6002,5258,4993,5554.555555555556,5557.222222222223,5559.88888888889,49871,6197,6236,6269,6260,6244,6286,6392,6264,6242,6209,6066,5630,74294
VPSS,Dean Student Services,Records,F10 - Operating,0500000031 - Records,6,66 - Pool-Other Employee Benefits,347,347,347,347,347,347,347,347,347,347,347,347,4164,347,347,347,347,347,347,347,347,347,347,347,347,4164,339,351,336,317,424,420,416,336,312,370.38888888888886,372.22222222222223,374.05555555555554,3251,316,316,314,314,387,388,385,355,333,331,300,311,4050
VPSS,Dean Student Services,Records,F10 - Operating,0500000031 - Records,7,72 - Pool-Travel,0,0,0,0,0,0,129,0,0,0,0,0,129,0,0,0,0,0,0,129,0,0,0,0,0,129,0,0,10,110,0,0,0,0,0,2.4999999999999964,0.3333333333333286,-1.8333333333333357,120,0,0,0,0,0,0,0,0,0,0,0,0,0
VPSS,Dean Student Services,Records,F10 - Operating,0500000031 - Records,7,73 - Pool-Other Oper,0,0,0,0,0,0,0,1222,0,948,0,-948,1222,0,0,0,0,0,0,0,780,-356,0,442,0,866,0,0,207,0,207,0,0,0,0,11.499999999999986,4.599999999999994,-2.3000000000000114,414,0,0,0,0,0,0,0,0,0,0,0,1599,1599
VPSS,Dean Student Services,Records,F10 - Operating,0500000031 - Records,7,74 - Pool-Monthly Chgs,41,32,202,8,8,0,73,0,8,38,74,24,508,41,32,202,8,8,38,147,24,364,0,0,0,864,8,0,0,0,6,143,0,192,514,324.4722222222223,370.188888888889,415.90555555555557,864,41,32,202,8,8,0,10,0,11,1,339,0,652
VPSS,Dean Student Services,Records,F10 - Operating,0500000031 - Records,7,76 - Pool-Other Exp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,350,0,0,350
VPSS,Dean Student Services,Student Services,F10 - Operating,0502000005 - Student Services,6,63 - Pool-FT Admin/Supp,13513,13513,13513,13513,13513,13513,13513,13513,13513,13513,13513,13516,162159,10726,12246,13617,13766,13766,13766,13766,13766,13766,13766,13766,13761,160478,10725,12245,13617,13766,13766,13766,13766,13766,13766,14661.305555555555,14945.055555555555,15228.805555555555,119181,13513,13513,13513,13513,13513,13513,13513,13513,13513,13513,13513,10815,159461
VPSS,Dean Student Services,Student Services,F10 - Operating,0502000005 - Student Services,6,64 - Pool-PT Admin/Supp,16338,16338,16338,16338,16338,16338,16338,16338,16338,16338,16338,16338,196056,16501,16558,16577,16548,16555,16580,16652,-29573,33625,31998,32044,32374,216439,8581,13940,13317,12957,8991,17786,18184,13650,12617,15822.305555555555,16319.58888888889,16816.87222222222,120024,8549,12689,15038,13609,12421,15245,15164,12221,12382,11521,13433,29816,172087
VPSS,Dean Student Services,Student Services,F10 - Operating,0502000005 - Student Services,6,65 - Staff Benefits,2585,2585,2585,2585,2585,2585,2585,2585,2585,2585,2585,2585,31020,2625,2627,2627,2626,2627,2627,2629,2628,2629,2628,2630,2635,31538,1551,2127,2061,2080,2264,2545,2623,2431,2390,2718.3055555555557,2815.9222222222224,2913.538888888889,20073,2457,2596,2675,2632,2602,2762,2607,2614,2588,2506,2682,2511,31230
